step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
3004,1754336,24032,0.0012840585825669346,1.0,1.0,,,,,,,,,
3005,1754920,24040,0.0012741935595946283,1.0,1.0,,,,,,,,,
3006,1755504,24048,0.001245446032530723,1.0,1.0,,,,,,,,,
3007,1756088,24056,0.0012844264022998627,1.0,1.0,,,,,,,,,
3008,1756672,24064,0.0012323481183138746,1.0,1.0,,,,,,,,,
3009,1757256,24072,0.0012643713712400778,1.0,1.0,0.0012352692582480792,1.0,1.0,,,,,,
3010,1757840,24080,0.0012572290006938127,1.0,1.0,,,,,,,,,
3011,1758424,24088,0.001279553769130279,1.0,1.0,,,,,,,,,
3012,1759008,24096,0.0012895074640540541,1.0,1.0,,,,,,,,,
3013,1759592,24104,0.001250127594997548,1.0,1.0,,,,,,,,,
3014,1760176,24112,0.0012291659986369842,1.0,1.0,,,,,,,,,
3015,1760760,24120,0.0012665427323886502,1.0,1.0,,,,,,,,,
3016,1761344,24128,0.0013004313601527554,1.0,1.0,,,,,,,,,
3017,1761928,24136,0.0013043152129023907,1.0,1.0,0.0012736498918031322,1.0,1.0,,,,,,
3018,1762512,24144,0.0012981208634139096,1.0,1.0,,,,,,,,,
3019,1763096,24152,0.00127827979976955,1.0,1.0,,,,,,,,,
3020,1763680,24160,0.0012953584544930707,1.0,1.0,,,,,,,,,
3021,1764264,24168,0.0012917043156972696,1.0,1.0,,,,,,,,,
3022,1764848,24176,0.0012606616772867325,1.0,1.0,,,,,,,,,
3023,1765432,24184,0.001248677734526484,1.0,1.0,,,,,,,,,
3024,1766016,24192,0.0012795314253184007,1.0,1.0,,,,,,,,,
3025,1766600,24200,0.0012649146977560918,1.0,1.0,0.001277186921343637,1.0,1.0,,,,,,
3026,1767184,24208,0.0013147501196331792,1.0,1.0,,,,,,,,,
3027,1767768,24216,0.0012787096135468583,1.0,1.0,,,,,,,,,
3028,1768352,24224,0.001293376366804176,1.0,1.0,,,,,,,,,
3029,1768936,24232,0.0013094982872967253,1.0,1.0,,,,,,,,,
3030,1769520,24240,0.0012871356271678591,1.0,1.0,,,,,,,,,
3031,1770104,24248,0.001242693948222945,1.0,1.0,,,,,,,,,
3032,1770688,24256,0.0012940094264597558,1.0,1.0,,,,,,,,,
3033,1771272,24264,0.0012879396289830073,1.0,1.0,0.0012779861280770308,1.0,1.0,,,,,,
3034,1771856,24272,0.0012965274574987635,1.0,1.0,,,,,,,,,
3035,1772440,24280,0.0013335804933609203,1.0,1.0,,,,,,,,,
3036,1773024,24288,0.0012823803454417662,1.0,1.0,,,,,,,,,
3037,1773608,24296,0.0013173185993944252,1.0,1.0,,,,,,,,,
3038,1774192,24304,0.0012674459818401203,1.0,1.0,,,,,,,,,
3039,1774776,24312,0.0012470804591135423,1.0,1.0,,,,,,,,,
3040,1775360,24320,0.0012773192186956767,1.0,1.0,,,,,,,,,
3041,1775944,24328,0.0013013398859545151,1.0,1.0,0.0012745329541549084,1.0,1.0,,,,,,
3042,1776528,24336,0.0012819763625588863,1.0,1.0,,,,,,,,,
3043,1777112,24344,0.0012653439787583649,1.0,1.0,,,,,,,,,
3044,1777696,24352,0.0012632521435469407,1.0,1.0,,,,,,,,,
3045,1778280,24360,0.0012404207576617984,1.0,1.0,,,,,,,,,
3046,1778864,24368,0.0012847302947408155,1.0,1.0,,,,,,,,,
3047,1779448,24376,0.001262229798875005,1.0,1.0,,,,,,,,,
3048,1780032,24384,0.0012359248240816556,1.0,1.0,,,,,,,,,
3049,1780616,24392,0.0012994101482532846,1.0,1.0,0.0012606335673804266,1.0,1.0,,,,,,
3050,1781200,24400,0.0012468593466760935,1.0,1.0,,,,,,,,,
3051,1781784,24408,0.0012825540689870663,1.0,1.0,,,,,,,,,
3052,1782368,24416,0.0012857083678638065,1.0,1.0,,,,,,,,,
3053,1782952,24424,0.0013682281432292887,1.0,1.0,,,,,,,,,
3054,1783536,24432,0.001260780487561679,1.0,1.0,,,,,,,,,
3055,1784120,24440,0.0012812094132228545,1.0,1.0,,,,,,,,,
3056,1784704,24448,0.0012772137836451812,1.0,1.0,,,,,,,,,
3057,1785288,24456,0.0012757604651378622,1.0,1.0,0.0012587505776833412,1.0,1.0,,,,,,
3058,1785872,24464,0.001255808862323973,1.0,1.0,,,,,,,,,
3059,1786456,24472,0.0012925777569409642,1.0,1.0,,,,,,,,,
3060,1787040,24480,0.0012669322744421748,1.0,1.0,,,,,,,,,
3061,1787624,24488,0.0012825124927715022,1.0,1.0,,,,,,,,,
3062,1788208,24496,0.0012268782660708956,1.0,1.0,,,,,,,,,
3063,1788792,24504,0.0012614994020334423,1.0,1.0,,,,,,,,,
3064,1789376,24512,0.001259954573933739,1.0,1.0,,,,,,,,,
3065,1789960,24520,0.0012978215110547122,1.0,1.0,0.00127473798811558,1.0,1.0,,,,,,
3066,1790544,24528,0.001279005291478508,1.0,1.0,,,,,,,,,
3067,1791128,24536,0.001276823141200639,1.0,1.0,,,,,,,,,
3068,1791712,24544,0.001263121685945127,1.0,1.0,,,,,,,,,
3069,1792296,24552,0.0013167274693390318,1.0,1.0,,,,,,,,,
3070,1792880,24560,0.001283842389391167,1.0,1.0,,,,,,,,,
3071,1793464,24568,0.0013184997429940687,1.0,1.0,,,,,,,,,
3072,1794048,24576,0.0012920345368025747,1.0,1.0,,,,,,,,,
3073,1794632,24584,0.0012652054148014856,1.0,1.0,0.0012621024790985757,1.0,1.0,,,,,,
3074,1795216,24592,0.0012698884404661907,1.0,1.0,,,,,,,,,
3075,1795800,24600,0.0012953666961979175,1.0,1.0,,,,,,,,,
3076,1796384,24608,0.0012649941941739683,1.0,1.0,,,,,,,,,
3077,1796968,24616,0.0012477272431264993,1.0,1.0,,,,,,,,,
3078,1797552,24624,0.00125723082541725,1.0,1.0,,,,,,,,,
3079,1798136,24632,0.0012833499346317232,1.0,1.0,,,,,,,,,
3080,1798720,24640,0.0013292824379188698,1.0,1.0,,,,,,,,,
3081,1799304,24648,0.001257592063574125,1.0,1.0,0.001250996169270196,1.0,1.0,,,,,,
3082,1799888,24656,0.001275379251405163,1.0,1.0,,,,,,,,,
3083,1800472,24664,0.0012654510148233165,1.0,1.0,,,,,,,,,
3084,1801056,24672,0.001252424575263888,1.0,1.0,,,,,,,,,
3085,1801640,24680,0.0012653442678267526,1.0,1.0,,,,,,,,,
3086,1802224,24688,0.0012560014728399565,1.0,1.0,,,,,,,,,
3087,1802808,24696,0.0012757411026093368,1.0,1.0,,,,,,,,,
3088,1803392,24704,0.0012771495024414118,1.0,1.0,,,,,,,,,
3089,1803976,24712,0.0012995403624671549,1.0,1.0,0.001294871104452134,1.0,1.0,,,,,,
3090,1804560,24720,0.0012762273379015596,1.0,1.0,,,,,,,,,
3091,1805144,24728,0.001266926287974606,1.0,1.0,,,,,,,,,
3092,1805728,24736,0.001282234537145148,1.0,1.0,,,,,,,,,
3093,1806312,24744,0.0012951034096516617,1.0,1.0,,,,,,,,,
3094,1806896,24752,0.0012591909386124114,1.0,1.0,,,,,,,,,
3095,1807480,24760,0.0012545034565201586,1.0,1.0,,,,,,,,,
3096,1808064,24768,0.001283330038071919,1.0,1.0,,,,,,,,,
3097,1808648,24776,0.0012894215446645396,1.0,1.0,0.0012688444218793306,1.0,1.0,,,,,,
3098,1809232,24784,0.0012992405540008765,1.0,1.0,,,,,,,,,
3099,1809816,24792,0.0012955698275325452,1.0,1.0,,,,,,,,,
3100,1810400,24800,0.0012628788623232183,1.0,1.0,,,,,,,,,
3101,1810984,24808,0.001282557244037461,1.0,1.0,,,,,,,,,
3102,1811568,24816,0.0012839194547619795,1.0,1.0,,,,,,,,,
3103,1812152,24824,0.001271171650588548,1.0,1.0,,,,,,,,,
3104,1812736,24832,0.001281134496923742,1.0,1.0,,,,,,,,,
3105,1813320,24840,0.0012577748454336301,1.0,1.0,0.0013129225129725555,1.0,1.0,,,,,,
3106,1813904,24848,0.0012615932603335094,1.0,1.0,,,,,,,,,
3107,1814488,24856,0.0013112911250931026,1.0,1.0,,,,,,,,,
3108,1815072,24864,0.0012576973643160427,1.0,1.0,,,,,,,,,
3109,1815656,24872,0.0012666822432064082,1.0,1.0,,,,,,,,,
3110,1816240,24880,0.0012613583873100367,1.0,1.0,,,,,,,,,
3111,1816824,24888,0.0012658296296230971,1.0,1.0,,,,,,,,,
3112,1817408,24896,0.0013560135980572722,1.0,1.0,,,,,,,,,
3113,1817992,24904,0.0012362034812911005,1.0,1.0,0.0012809545944268044,1.0,1.0,,,,,,
3114,1818576,24912,0.0012461626762685005,1.0,1.0,,,,,,,,,
3115,1819160,24920,0.001271072354076581,1.0,1.0,,,,,,,,,
3116,1819744,24928,0.0012395957354475698,1.0,1.0,,,,,,,,,
3117,1820328,24936,0.0012672745110245197,1.0,1.0,,,,,,,,,
3118,1820912,24944,0.0012687303817495211,1.0,1.0,,,,,,,,,
3119,1821496,24952,0.0012492179048189795,1.0,1.0,,,,,,,,,
3120,1822080,24960,0.0012764875389090554,1.0,1.0,,,,,,,,,
3121,1822664,24968,0.0012443657182155715,1.0,1.0,0.0012669687541667573,1.0,1.0,,,,,,
3122,1823248,24976,0.0012990162408949319,1.0,1.0,,,,,,,,,
3123,1823832,24984,0.001268303172411294,1.0,1.0,,,,,,,,,
3124,1824416,24992,0.0012487320120003987,1.0,1.0,,,,,,,,,
3125,1825000,25000,0.0013003000838521736,1.0,1.0,,,,,,,,,
3126,1825584,25008,0.0012768811866286321,1.0,1.0,,,,,,,,,
3127,1826168,25016,0.0012941700485693132,1.0,1.0,,,,,,,,,
3128,1826752,25024,0.0012508701590137,1.0,1.0,,,,,,,,,
3129,1827336,25032,0.0012841977945190466,1.0,1.0,0.0013915877967295184,1.0,1.0,,,,,,
3130,1827920,25040,0.0013018709682281607,1.0,1.0,,,,,,,,,
3131,1828504,25048,0.001279237635839544,1.0,1.0,,,,,,,,,
3132,1829088,25056,0.0012640373946603601,1.0,1.0,,,,,,,,,
3133,1829672,25064,0.001297714317122673,1.0,1.0,,,,,,,,,
3134,1830256,25072,0.001298766104619757,1.0,1.0,,,,,,,,,
3135,1830840,25080,0.001250239843741056,1.0,1.0,,,,,,,,,
3136,1831424,25088,0.001235694849131612,1.0,1.0,,,,,,,,,
3137,1832008,25096,0.001241902050627527,1.0,1.0,0.0012923950317797462,1.0,1.0,,,,,,
3138,1832592,25104,0.0012709270724484566,1.0,1.0,,,,,,,,,
3139,1833176,25112,0.0012241315325237272,1.0,1.0,,,,,,,,,
3140,1833760,25120,0.0012831982861152913,1.0,1.0,,,,,,,,,
3141,1834344,25128,0.001234299478570211,1.0,1.0,,,,,,,,,
3142,1834928,25136,0.0012499355675073547,1.0,1.0,,,,,,,,,
3143,1835512,25144,0.0012766702412627643,1.0,1.0,,,,,,,,,
3144,1836096,25152,0.001259450470429482,1.0,1.0,,,,,,,,,
3145,1836680,25160,0.0013319772129987055,1.0,1.0,0.0012742851553722186,1.0,1.0,,,,,,
3146,1837264,25168,0.0012429306043269224,1.0,1.0,,,,,,,,,
3147,1837848,25176,0.0013561741519456517,1.0,1.0,,,,,,,,,
3148,1838432,25184,0.0012691702667491252,1.0,1.0,,,,,,,,,
3149,1839016,25192,0.0012923445871900836,1.0,1.0,,,,,,,,,
3150,1839600,25200,0.0014561536358628834,1.0,1.0,,,,,,,,,
3151,1840184,25208,0.0012520785383413678,1.0,1.0,,,,,,,,,
3152,1840768,25216,0.001268979911859484,1.0,1.0,,,,,,,,,
3153,1841352,25224,0.0012355335102751579,1.0,1.0,0.0012682430909143419,1.0,1.0,,,,,,
3154,1841936,25232,0.0012874096374977633,1.0,1.0,,,,,,,,,
3155,1842520,25240,0.0012487964133399468,1.0,1.0,,,,,,,,,
3156,1843104,25248,0.001325433260189994,1.0,1.0,,,,,,,,,
3157,1843688,25256,0.0012776833072745471,1.0,1.0,,,,,,,,,
3158,1844272,25264,0.0012859963169887846,1.0,1.0,,,,,,,,,
3159,1844856,25272,0.0012696757784365846,1.0,1.0,,,,,,,,,
3160,1845440,25280,0.001249764155848127,1.0,1.0,,,,,,,,,
3161,1846024,25288,0.0012952688318909613,1.0,1.0,0.0012599007558297386,1.0,1.0,,,,,,
3162,1846608,25296,0.0013045367546991838,1.0,1.0,,,,,,,,,
3163,1847192,25304,0.0012924049101636361,1.0,1.0,,,,,,,,,
3164,1847776,25312,0.0012944375369875493,1.0,1.0,,,,,,,,,
3165,1848360,25320,0.0012711331086299332,1.0,1.0,,,,,,,,,
3166,1848944,25328,0.0012810390363958242,1.0,1.0,,,,,,,,,
3167,1849528,25336,0.0012991057880653754,1.0,1.0,,,,,,,,,
3168,1850112,25344,0.0012695284455063848,1.0,1.0,,,,,,,,,
3169,1850696,25352,0.0012995024608919692,1.0,1.0,0.0012782381365805313,1.0,1.0,,,,,,
3170,1851280,25360,0.0012558373879967288,1.0,1.0,,,,,,,,,
3171,1851864,25368,0.0012536280710438302,1.0,1.0,,,,,,,,,
3172,1852448,25376,0.0012515120206138554,1.0,1.0,,,,,,,,,
3173,1853032,25384,0.0012705954572543726,1.0,1.0,,,,,,,,,
3174,1853616,25392,0.0012572023473769425,1.0,1.0,,,,,,,,,
3175,1854200,25400,0.00128945108244128,1.0,1.0,,,,,,,,,
3176,1854784,25408,0.0013008901148414452,1.0,1.0,,,,,,,,,
3177,1855368,25416,0.001239334346497518,1.0,1.0,0.0012736668151263353,1.0,1.0,,,,,,
3178,1855952,25424,0.0012765606274276137,1.0,1.0,,,,,,,,,
3179,1856536,25432,0.0012597783013322918,1.0,1.0,,,,,,,,,
3180,1857120,25440,0.0013090844336861916,1.0,1.0,,,,,,,,,
3181,1857704,25448,0.0012746885088080972,1.0,1.0,,,,,,,,,
3182,1858288,25456,0.0012431697277043427,1.0,1.0,,,,,,,,,
3183,1858872,25464,0.00127940655548484,1.0,1.0,,,,,,,,,
3184,1859456,25472,0.0012707568121146833,1.0,1.0,,,,,,,,,
3185,1860040,25480,0.001263165953261421,1.0,1.0,0.0012605681209647114,1.0,1.0,,,,,,
3186,1860624,25488,0.0012767970617539115,1.0,1.0,,,,,,,,,
3187,1861208,25496,0.001269861281049232,1.0,1.0,,,,,,,,,
3188,1861792,25504,0.0013083693525886932,1.0,1.0,,,,,,,,,
3189,1862376,25512,0.0013035033585000817,1.0,1.0,,,,,,,,,
3190,1862960,25520,0.001280328704323372,1.0,1.0,,,,,,,,,
3191,1863544,25528,0.001250361985675806,1.0,1.0,,,,,,,,,
3192,1864128,25536,0.001270763179322514,1.0,1.0,,,,,,,,,
3193,1864712,25544,0.0012540520575521881,1.0,1.0,0.0012711928936366046,1.0,1.0,,,,,,
3194,1865296,25552,0.001297580797445661,1.0,1.0,,,,,,,,,
3195,1865880,25560,0.0013174579064811507,1.0,1.0,,,,,,,,,
3196,1866464,25568,0.0012521376403808093,1.0,1.0,,,,,,,,,
3197,1867048,25576,0.0012648898831202615,1.0,1.0,,,,,,,,,
3198,1867632,25584,0.0012535717471517471,1.0,1.0,,,,,,,,,
3199,1868216,25592,0.0012922283916668893,1.0,1.0,,,,,,,,,
3200,1868800,25600,0.001265702510092775,1.0,1.0,,,,,,,,,
3201,1869384,25608,0.001277442177015744,1.0,1.0,0.0012857876941832944,1.0,1.0,,,,,,
3202,1869968,25616,0.0012366028981772373,1.0,1.0,,,,,,,,,
3203,1870552,25624,0.0012867221309990505,1.0,1.0,,,,,,,,,
3204,1871136,25632,0.0012704051467648122,1.0,1.0,,,,,,,,,
3205,1871720,25640,0.0014356841235036188,1.0,1.0,,,,,,,,,
3206,1872304,25648,0.001226529879597613,1.0,1.0,,,,,,,,,
3207,1872888,25656,0.0012641011187034155,1.0,1.0,,,,,,,,,
3208,1873472,25664,0.0012666576543589425,1.0,1.0,,,,,,,,,
3209,1874056,25672,0.0012875383975831153,1.0,1.0,0.0012595040668264001,1.0,1.0,,,,,,
3210,1874640,25680,0.001302902347602609,1.0,1.0,,,,,,,,,
3211,1875224,25688,0.0012752070585782872,1.0,1.0,,,,,,,,,
3212,1875808,25696,0.0012391712891248925,1.0,1.0,,,,,,,,,
3213,1876392,25704,0.0012769421824656004,1.0,1.0,,,,,,,,,
3214,1876976,25712,0.001251755274758165,1.0,1.0,,,,,,,,,
3215,1877560,25720,0.0012704820251026835,1.0,1.0,,,,,,,,,
3216,1878144,25728,0.001296609636330675,1.0,1.0,,,,,,,,,
3217,1878728,25736,0.001242072228317345,1.0,1.0,0.0012774290707126392,1.0,1.0,,,,,,
3218,1879312,25744,0.0012607960835327875,1.0,1.0,,,,,,,,,
3219,1879896,25752,0.0012561531208820265,1.0,1.0,,,,,,,,,
3220,1880480,25760,0.0012815457569589383,1.0,1.0,,,,,,,,,
3221,1881064,25768,0.0012680774147996985,1.0,1.0,,,,,,,,,
3222,1881648,25776,0.0012507285833676404,1.0,1.0,,,,,,,,,
3223,1882232,25784,0.0012891487454156267,1.0,1.0,,,,,,,,,
3224,1882816,25792,0.0013017233053108392,1.0,1.0,,,,,,,,,
3225,1883400,25800,0.001292478655657749,1.0,1.0,0.0012818067800295806,1.0,1.0,,,,,,
3226,1883984,25808,0.0012623394787579054,1.0,1.0,,,,,,,,,
3227,1884568,25816,0.0012890689411096175,1.0,1.0,,,,,,,,,
3228,1885152,25824,0.0012607909731225254,1.0,1.0,,,,,,,,,
3229,1885736,25832,0.0013105043811100238,1.0,1.0,,,,,,,,,
3230,1886320,25840,0.0012758998173410957,1.0,1.0,,,,,,,,,
3231,1886904,25848,0.001266590700649802,1.0,1.0,,,,,,,,,
3232,1887488,25856,0.0012781466936697655,1.0,1.0,,,,,,,,,
3233,1888072,25864,0.0012562559143721342,1.0,1.0,0.0012720939988745614,1.0,1.0,,,,,,
3234,1888656,25872,0.00127421612914806,1.0,1.0,,,,,,,,,
3235,1889240,25880,0.001260555676050172,1.0,1.0,,,,,,,,,
3236,1889824,25888,0.001286146874104111,1.0,1.0,,,,,,,,,
3237,1890408,25896,0.0012752821425405126,1.0,1.0,,,,,,,,,
3238,1890992,25904,0.0012693954323455207,1.0,1.0,,,,,,,,,
3239,1891576,25912,0.001287861744828196,1.0,1.0,,,,,,,,,
3240,1892160,25920,0.001278802860747438,1.0,1.0,,,,,,,,,
3241,1892744,25928,0.0012691031283719333,1.0,1.0,0.0012892368990545299,1.0,1.0,,,,,,
3242,1893328,25936,0.0012491669712879348,1.0,1.0,,,,,,,,,
3243,1893912,25944,0.0012650506340815648,1.0,1.0,,,,,,,,,
3244,1894496,25952,0.0012665431933587506,1.0,1.0,,,,,,,,,
3245,1895080,25960,0.0012702732902404306,1.0,1.0,,,,,,,,,
3246,1895664,25968,0.0012939003277011015,1.0,1.0,,,,,,,,,
3247,1896248,25976,0.0012749330105570969,1.0,1.0,,,,,,,,,
3248,1896832,25984,0.0012521448220840965,1.0,1.0,,,,,,,,,
3249,1897416,25992,0.0012883466262716536,1.0,1.0,0.0012831336358825713,1.0,1.0,,,,,,
3250,1898000,26000,0.0013008456974575213,1.0,1.0,,,,,,,,,
3251,1898584,26008,0.0012969980944943183,1.0,1.0,,,,,,,,,
3252,1899168,26016,0.001257740972344704,1.0,1.0,,,,,,,,,
3253,1899752,26024,0.0012742694947013372,1.0,1.0,,,,,,,,,
3254,1900336,26032,0.0012947411957709215,1.0,1.0,,,,,,,,,
3255,1900920,26040,0.001279358204556961,1.0,1.0,,,,,,,,,
3256,1901504,26048,0.0012668830078400094,1.0,1.0,,,,,,,,,
3257,1902088,26056,0.0012576995435604566,1.0,1.0,0.0012987093644467199,1.0,1.0,,,,,,
3258,1902672,26064,0.0012751708312670196,1.0,1.0,,,,,,,,,
3259,1903256,26072,0.001293710258030348,1.0,1.0,,,,,,,,,
3260,1903840,26080,0.0012687202816131094,1.0,1.0,,,,,,,,,
3261,1904424,26088,0.0012626767899590672,1.0,1.0,,,,,,,,,
3262,1905008,26096,0.0012950910939143708,1.0,1.0,,,,,,,,,
3263,1905592,26104,0.0012498431805652646,1.0,1.0,,,,,,,,,
3264,1906176,26112,0.0012637775807165278,1.0,1.0,,,,,,,,,
3265,1906760,26120,0.0012546554268500765,1.0,1.0,0.0013169024773319233,1.0,1.0,,,,,,
3266,1907344,26128,0.0012684276214820816,1.0,1.0,,,,,,,,,
3267,1907928,26136,0.0012617946126015915,1.0,1.0,,,,,,,,,
3268,1908512,26144,0.0012713093077536396,1.0,1.0,,,,,,,,,
3269,1909096,26152,0.001253493699337546,1.0,1.0,,,,,,,,,
3270,1909680,26160,0.0012715814690405164,1.0,1.0,,,,,,,,,
3271,1910264,26168,0.001259367994166608,1.0,1.0,,,,,,,,,
3272,1910848,26176,0.0012544785246576227,1.0,1.0,,,,,,,,,
3273,1911432,26184,0.001261084641311569,1.0,1.0,0.0012669202142242375,1.0,1.0,,,,,,
3274,1912016,26192,0.0012996592550611416,1.0,1.0,,,,,,,,,
3275,1912600,26200,0.0012395583227245589,1.0,1.0,,,,,,,,,
3276,1913184,26208,0.0012642996384883978,1.0,1.0,,,,,,,,,
3277,1913768,26216,0.0012739350761055888,1.0,1.0,,,,,,,,,
3278,1914352,26224,0.0012762524775233007,1.0,1.0,,,,,,,,,
3279,1914936,26232,0.0012577221891691738,1.0,1.0,,,,,,,,,
3280,1915520,26240,0.0012617831261032431,1.0,1.0,,,,,,,,,
3281,1916104,26248,0.0012701461168177037,1.0,1.0,0.0012858642376546063,1.0,1.0,,,,,,
3282,1916688,26256,0.0012383120709988297,1.0,1.0,,,,,,,,,
3283,1917272,26264,0.0012616417270457528,1.0,1.0,,,,,,,,,
3284,1917856,26272,0.0012658233520151455,1.0,1.0,,,,,,,,,
3285,1918440,26280,0.001261489526255338,1.0,1.0,,,,,,,,,
3286,1919024,26288,0.0012710316113778539,1.0,1.0,,,,,,,,,
3287,1919608,26296,0.0012813322915194976,1.0,1.0,,,,,,,,,
3288,1920192,26304,0.001269813998946263,1.0,1.0,,,,,,,,,
3289,1920776,26312,0.0012788120949437708,1.0,1.0,0.0012877444845776893,1.0,1.0,,,,,,
3290,1921360,26320,0.0012680957855090733,1.0,1.0,,,,,,,,,
3291,1921944,26328,0.0012901636477667799,1.0,1.0,,,,,,,,,
3292,1922528,26336,0.0012500101541475716,1.0,1.0,,,,,,,,,
3293,1923112,26344,0.0012999943950481195,1.0,1.0,,,,,,,,,
3294,1923696,26352,0.0012504849342773842,1.0,1.0,,,,,,,,,
3295,1924280,26360,0.001280784990737265,1.0,1.0,,,,,,,,,
3296,1924864,26368,0.0014022310926314196,1.0,1.0,,,,,,,,,
3297,1925448,26376,0.0012453857480284958,1.0,1.0,0.0012924592733463823,1.0,1.0,,,,,,
3298,1926032,26384,0.0012742434416521825,1.0,1.0,,,,,,,,,
3299,1926616,26392,0.0012595861967472182,1.0,1.0,,,,,,,,,
3300,1927200,26400,0.0013072381759204636,1.0,1.0,,,,,,,,,
3301,1927784,26408,0.0012683828040018566,1.0,1.0,,,,,,,,,
3302,1928368,26416,0.0012793194756705794,1.0,1.0,,,,,,,,,
3303,1928952,26424,0.0012666653241556762,1.0,1.0,,,,,,,,,
3304,1929536,26432,0.0012624465426637195,1.0,1.0,,,,,,,,,
3305,1930120,26440,0.0012701073210822501,1.0,1.0,0.0012734842695774115,1.0,1.0,,,,,,
3306,1930704,26448,0.0012524874543830798,1.0,1.0,,,,,,,,,
3307,1931288,26456,0.0012750776191776843,1.0,1.0,,,,,,,,,
3308,1931872,26464,0.0012763761543938326,1.0,1.0,,,,,,,,,
3309,1932456,26472,0.0012673241586982182,1.0,1.0,,,,,,,,,
3310,1933040,26480,0.00127186123572559,1.0,1.0,,,,,,,,,
3311,1933624,26488,0.0012623497614359534,1.0,1.0,,,,,,,,,
3312,1934208,26496,0.001255167720505206,1.0,1.0,,,,,,,,,
3313,1934792,26504,0.0013128771324510168,1.0,1.0,0.0012986847528402685,1.0,1.0,,,,,,
3314,1935376,26512,0.0012543081247126653,1.0,1.0,,,,,,,,,
3315,1935960,26520,0.0012503125342720924,1.0,1.0,,,,,,,,,
3316,1936544,26528,0.0012581060940578242,1.0,1.0,,,,,,,,,
3317,1937128,26536,0.0012465213688697754,1.0,1.0,,,,,,,,,
3318,1937712,26544,0.0012605729577789227,1.0,1.0,,,,,,,,,
3319,1938296,26552,0.0013015713090694877,1.0,1.0,,,,,,,,,
3320,1938880,26560,0.001258715210896356,1.0,1.0,,,,,,,,,
3321,1939464,26568,0.0012825319614924524,1.0,1.0,0.0012814796445578646,1.0,1.0,,,,,,
3322,1940048,26576,0.0012941649842114814,1.0,1.0,,,,,,,,,
3323,1940632,26584,0.0012527777623467635,1.0,1.0,,,,,,,,,
3324,1941216,26592,0.001259467588783645,1.0,1.0,,,,,,,,,
3325,1941800,26600,0.0012556360992474686,1.0,1.0,,,,,,,,,
3326,1942384,26608,0.0012717498004079547,1.0,1.0,,,,,,,,,
3327,1942968,26616,0.0012820482562404282,1.0,1.0,,,,,,,,,
3328,1943552,26624,0.0012929459450365165,1.0,1.0,,,,,,,,,
3329,1944136,26632,0.001275883650197312,1.0,1.0,0.0012854801557364002,1.0,1.0,,,,,,
3330,1944720,26640,0.0012970904500939754,1.0,1.0,,,,,,,,,
3331,1945304,26648,0.0012879298483307695,1.0,1.0,,,,,,,,,
3332,1945888,26656,0.0012868388032038708,1.0,1.0,,,,,,,,,
3333,1946472,26664,0.0012694606104165004,1.0,1.0,,,,,,,,,
3334,1947056,26672,0.0012563148861361902,1.0,1.0,,,,,,,,,
3335,1947640,26680,0.0012497029560231724,1.0,1.0,,,,,,,,,
3336,1948224,26688,0.0012684194052238274,1.0,1.0,,,,,,,,,
3337,1948808,26696,0.001282070192741582,1.0,1.0,0.0012573124527890465,1.0,1.0,,,,,,
3338,1949392,26704,0.0012467896187569297,1.0,1.0,,,,,,,,,
3339,1949976,26712,0.0012438009933989557,1.0,1.0,,,,,,,,,
3340,1950560,26720,0.0012746505398298893,1.0,1.0,,,,,,,,,
3341,1951144,26728,0.0012622643792229785,1.0,1.0,,,,,,,,,
3342,1951728,26736,0.0012922654068759523,1.0,1.0,,,,,,,,,
3343,1952312,26744,0.0012684340531483901,1.0,1.0,,,,,,,,,
3344,1952896,26752,0.001257937339119432,1.0,1.0,,,,,,,,,
3345,1953480,26760,0.0012372848697721458,1.0,1.0,0.0012744023358776278,1.0,1.0,,,,,,
3346,1954064,26768,0.0012738915861562634,1.0,1.0,,,,,,,,,
3347,1954648,26776,0.0012548057483666073,1.0,1.0,,,,,,,,,
3348,1955232,26784,0.0012878118007548106,1.0,1.0,,,,,,,,,
3349,1955816,26792,0.0012563410000493807,1.0,1.0,,,,,,,,,
3350,1956400,26800,0.0012819319840375472,1.0,1.0,,,,,,,,,
3351,1956984,26808,0.001253397707617651,1.0,1.0,,,,,,,,,
3352,1957568,26816,0.0012692087545621948,1.0,1.0,,,,,,,,,
3353,1958152,26824,0.001277793441760226,1.0,1.0,0.001287295762411962,1.0,1.0,,,,,,
3354,1958736,26832,0.0012984833049977185,1.0,1.0,,,,,,,,,
3355,1959320,26840,0.0013423392559667397,1.0,1.0,,,,,,,,,
3356,1959904,26848,0.0012598408957025322,1.0,1.0,,,,,,,,,
3357,1960488,26856,0.0012651770366906177,1.0,1.0,,,,,,,,,
3358,1961072,26864,0.001296539899028364,1.0,1.0,,,,,,,,,
3359,1961656,26872,0.0012552855061850154,1.0,1.0,,,,,,,,,
3360,1962240,26880,0.0012574701615996257,1.0,1.0,,,,,,,,,
3361,1962824,26888,0.0012804894346786387,1.0,1.0,0.0012824870851165125,1.0,1.0,,,,,,
3362,1963408,26896,0.001274875276192636,1.0,1.0,,,,,,,,,
